,zona,enderecos_lista,area,quartos,aluguel
1240,oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",35.0,1.0,850
1241,oeste,"Vila Butantã - São Paulo/sp, Vila Butantã, São Paulo Zona Oeste, São Paulo",64.0,3.0,1590
1242,oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",30.0,1.0,1000
1243,oeste,"Guaicurus 0000, Lapa, São Paulo Zona Oeste, São Paulo",294.0,,5900
1244,oeste,"Rua Pensilvânia,
                114, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",178.0,4.0,10000
1245,oeste,"Brooklin - São Paulo/sp, Rolinópolis, São Paulo Zona Oeste, São Paulo",180.0,2.0,2750
1246,oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",35.0,,2400
1247,oeste,"Jardim São Jorge (raposo Tavares), São Paulo Zona Oeste, São Paulo",300.0,,7500
1248,oeste,"Pinheiros, São Paulo Zona Oeste, São Paulo",550.0,,20000
1249,oeste,"R Forte William, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",266.0,4.0,7500
1250,oeste,"Rua Doutor João Batista Reimão, Jardim Bom Refúgio, São Paulo Zona Oeste, São Paulo",40.0,,1000
1251,oeste,"Butantã - São Paulo/sp, Butantã, São Paulo Zona Oeste, São Paulo",230.0,,10000
1252,oeste,"Rua Primeira Cruz, Parque Independência, São Paulo Zona Oeste, São Paulo",27.0,1.0,700
1253,oeste,"Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",55.0,1.0,1700
1254,oeste,"Avenida Diogenes Ribeiro De Lima, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",43.0,1.0,2100
1255,oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",90.0,,2100
1256,oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",140.0,4.0,3100
1257,oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",35.0,1.0,1100
1258,oeste,"Rua Roma, Lapa, São Paulo Zona Oeste, São Paulo",117.0,3.0,1820
1259,oeste,"Rua Rosa Honoria De Jesus, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",42.0,1.0,950
1260,oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",40.0,1.0,1290
1261,oeste,"Rua Jaspe Negro, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",1.0,2.0,2660
1262,oeste,"Avenida João Caiaffa, Jardim Taboão, São Paulo Zona Oeste, São Paulo",41.0,2.0,1300
1263,oeste,"Rua Doutor Agapito Xavier Da Costa, Jardim Esmeralda, São Paulo Zona Oeste, São Paulo",38.0,1.0,680
1264,oeste,"Rua Alves Guimarães, 1120, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,5200
1265,oeste,"Rua Natingui, 113, Vila Madalena, São Paulo Zona Oeste, São Paulo",137.0,3.0,5500
1266,oeste,"Rua Camargo 130, Butantã, São Paulo Zona Oeste, São Paulo",500.0,,27500
1267,oeste,"Rua Passo Da Pátria, 1294, Bela Aliança, São Paulo Zona Oeste, São Paulo",185.0,3.0,5500
1268,oeste,"Rua Eugênio Pradez, Jardim Piracuama, São Paulo Zona Oeste, São Paulo",42.0,1.0,1000
1269,oeste,"Rua Joseph Nigri, 149, Água Branca, São Paulo Zona Oeste, São Paulo",83.0,2.0,5430
1270,oeste,"Avenida Engenheiro Luiz Carlos Berrini, 105, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",84.0,,5460
1271,oeste,"Avenida Intercontinental, Jardim Jussara, São Paulo Zona Oeste, São Paulo",49.0,2.0,1000
1272,oeste,"Rua Caetanópolis, Jaguaré, São Paulo Zona Oeste, São Paulo",57.0,3.0,1300
1273,oeste,"Rua Quitanduba, Caxingui, São Paulo Zona Oeste, São Paulo",65.0,2.0,2021
1274,oeste,"Avenida Diógenes Ribeiro De Lima, 2025, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",195.0,3.0,5500
1275,oeste,"Rua David Ben Gurion, 1074, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",120.0,,5400
1276,oeste,"Rua Barão De Cacela, Jaguaré, São Paulo Zona Oeste, São Paulo",80.0,2.0,1500
1277,oeste,"Rua Inácio Manuel Álvares, Jardim Ester, São Paulo Zona Oeste, São Paulo",69.0,2.0,1100
1278,oeste,"Rua Girassol, Vila Madalena, São Paulo Zona Oeste, São Paulo",22.0,1.0,2380
1279,oeste,"Avenida Imperatriz Leopoldina, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",45.0,1.0,1150
1280,oeste,"Avenida Marechal Fiuza De Castro, Jardim Pinheiros, São Paulo Zona Oeste, São Paulo",48.0,2.0,1100
1281,oeste,"Rua Francisco Dos Santos, Jardim Rizzo, São Paulo Zona Oeste, São Paulo",50.0,2.0,1300
1282,oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",43.0,2.0,1500
1283,oeste,"Rua Adalívia De Toledo, Paineiras Do Morumbi, São Paulo Zona Oeste, São Paulo",290.0,4.0,12000
1284,oeste,"Rua Parnamirim, Jaguaré, São Paulo Zona Oeste, São Paulo",70.0,3.0,1400
1285,oeste,"Rua Alvarenga, Butantã, São Paulo Zona Oeste, São Paulo",21.0,1.0,1650
1286,oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",36.0,1.0,2300
1287,oeste,"Avenida Cláudio Franchi, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",40.0,1.0,1150
1288,oeste,"Rua Jaracatiá, Jardim Umarizal, São Paulo Zona Oeste, São Paulo",52.0,2.0,1500
1289,oeste,"Rua Abadia Dos Dourados, Vila Indiana, São Paulo Zona Oeste, São Paulo",20.0,1.0,900
1290,oeste,"Rua Caetano Ruggiero, Vila Butantã, São Paulo Zona Oeste, São Paulo",65.0,1.0,1350
1291,oeste,"Rua Hassib Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,1550
1292,oeste,"Avenida Paula Ferreira, Vila Pirituba, São Paulo Zona Oeste, São Paulo",45.0,2.0,1400
1293,oeste,"Avenida Otacílio Tomanik, Vila Polopoli, São Paulo Zona Oeste, São Paulo",40.0,1.0,1000
1294,oeste,"Higienópolis, São Paulo Zona Oeste, São Paulo",130.0,3.0,5200
1295,oeste,"Rua Sansao Alves Dos Santos, 343, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",60.0,2.0,5300
1296,oeste,"Rua Júlio Rebollo Perez, Butantã, São Paulo Zona Oeste, São Paulo",36.0,1.0,1400
1297,oeste,"Rua Xavier Kraus, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,2010
1298,oeste,"Rua Jaracatia, Jardim Umarizal, São Paulo Zona Oeste, São Paulo",82.0,3.0,2700
1299,oeste,"Rua Minerva, Perdizes, São Paulo Zona Oeste, São Paulo",80.0,1.0,3500
1300,oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",20.0,1.0,1100
1301,oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,1800
1302,oeste,"Rua Doutor Brasílio Rodrigues Dos Santos, Jardim Morro Verde, São Paulo Zona Oeste, São Paulo",60.0,2.0,1430
1303,oeste,"Rua Mourato Coelho, Pinheiros, São Paulo Zona Oeste, São Paulo",75.0,2.0,3100
1304,oeste,"Rua Doutor Luiz Migliano, Jardim Caboré, São Paulo Zona Oeste, São Paulo",70.0,3.0,2000
1305,oeste,"Avenida José Galante, Vila Suzana, São Paulo Zona Oeste, São Paulo",300.0,4.0,2440
1306,oeste,"Rua Dos Pinheiros, Pinheiros, São Paulo Zona Oeste, São Paulo",110.0,2.0,2750
1307,oeste,"Avenida Higienópolis, Higienópolis, São Paulo Zona Oeste, São Paulo",220.0,3.0,6940
1308,oeste,"Rua Corcovado, Parque Residencial Da Lapa, São Paulo Zona Oeste, São Paulo",70.0,2.0,1700
1309,oeste,"Rua Doutor César Salgado, Vila Praia, São Paulo Zona Oeste, São Paulo",180.0,3.0,4500
1310,oeste,"Rua Do Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",74.0,2.0,2100
1311,oeste,"Rua Correggio, Vila Suzana, São Paulo Zona Oeste, São Paulo",100.0,3.0,3400
1312,oeste,"Rua Elizabeth Barbegian Baldinato, Vila Suzana, São Paulo Zona Oeste, São Paulo",115.0,3.0,2000
1313,oeste,"Rua Desembargador Guimarães, Água Branca, São Paulo Zona Oeste, São Paulo",34.0,1.0,2200
1314,oeste,"Rua Ourânia, Vila Madalena, São Paulo Zona Oeste, São Paulo",59.0,2.0,4100
1315,oeste,"Rua José Correia Lima, Jardim Felicidade (zona Oeste), São Paulo Zona Oeste, São Paulo",81.0,3.0,2750
1316,oeste,"Rua Liberato Carvalho Leite, Vila Suzana, São Paulo Zona Oeste, São Paulo",223.0,4.0,3330
1317,oeste,"Rua Padre Pereira De Andrade, 545, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",165.0,3.0,5500
1318,oeste,"Rua Doutor Mario De Moura E Albuquerque, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",104.0,2.0,3000
1319,oeste,"Avenida Doutor Guilherme Dumont Vilares, Jardim Londrina, São Paulo Zona Oeste, São Paulo",72.0,2.0,2010
1320,oeste,"Avenida Cláudio Franchi, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",50.0,2.0,1200
1321,oeste,"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo Zona Oeste, São Paulo",220.0,3.0,2000
1322,oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",80.0,2.0,1777
1323,oeste,"Rua Luso, Vila Tramontano, São Paulo Zona Oeste, São Paulo",450.0,1.0,6400
1324,oeste,"Rua Dona Veridiana, Higienópolis, São Paulo Zona Oeste, São Paulo",45.0,1.0,2300
1325,oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",145.0,3.0,6000
1326,oeste,"Rua Padre Eliseu Murari, Lar São Paulo, São Paulo Zona Oeste, São Paulo",512.0,4.0,9000
1327,oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",82.0,3.0,3500
1328,oeste,"Rua José Arzão, Vila Praia, São Paulo Zona Oeste, São Paulo",50.0,2.0,1710
1329,oeste,"Rua Benedito Fáber, Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",53.0,2.0,1680
1330,oeste,"Rua Coriolano, Vila Romana, São Paulo Zona Oeste, São Paulo",103.0,2.0,2850
1331,oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",54.0,2.0,1600
1332,oeste,"Rua Orobó, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",456.0,4.0,10000
1333,oeste,"Rua Teodor Herzi, Perdizes, São Paulo Zona Oeste, São Paulo",700.0,4.0,12000
1334,oeste,"Rua Marechal Hastinfilo De Moura, Vila Suzana, São Paulo Zona Oeste, São Paulo",140.0,3.0,1600
1335,oeste,"Rua Doutor Alfredo Di Verniere, Conjunto Residencial Butantã, São Paulo Zona Oeste, São Paulo",25.0,1.0,1230
1336,oeste,"Rua Pedro Colaço, Piqueri, São Paulo Zona Oeste, São Paulo",55.0,2.0,1190
1337,oeste,"Travessa Alberto Campos, Pinheiros, São Paulo Zona Oeste, São Paulo",98.0,3.0,2600
1338,oeste,"Rua Inácio Luís Da Costa, Parque São Domingos, São Paulo Zona Oeste, São Paulo",334.0,2.0,2700
1339,oeste,"Rua Piauí, Higienópolis, São Paulo Zona Oeste, São Paulo",480.0,4.0,13280
1340,oeste,"Rua Doutor Aires Martins Torres, Vila São Francisco, São Paulo Zona Oeste, São Paulo",620.0,4.0,15000
1341,oeste,"Rua Doutor Martins De Oliveira, Jardim Londrina, São Paulo Zona Oeste, São Paulo",64.0,3.0,2390
1342,oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",44.0,1.0,3600
1343,oeste,"Rua Amaro Cavalheiro, Pinheiros, São Paulo Zona Oeste, São Paulo",150.0,3.0,4000
